Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,Energy_efficiency,Energy_ratio,CO2_per_capita
United States,all_energy_types,2008,98.753711164,73.144889538,16376.74,304010.5,324.8365144098641,6.030120229300826,6015.537927,0.7406799063635037,0.7406799063635037,0.01978727026533623
United States,coal,2008,22.387437362,23.851367867,16376.74,304010.5,324.8365144098641,6.030120229300826,2171.295306,1.065390713609984,1.065390713609984,0.0071421720828721376
United States,natural_gas,2008,23.842953331,20.702883893,16376.74,304010.5,324.8365144098641,6.030120229300826,1245.157609,0.8683019928610369,0.8683019928610369,0.004095771721700402
United States,petroleum_n_other_liquids,2008,37.629816605,12.97260073,16376.74,304010.5,324.8365144098641,6.030120229300826,2599.085012,0.3447425977695646,0.3447425977695646,0.00854932646076369
United States,nuclear,2008,8.426490562,8.426490562,16376.74,304010.5,324.8365144098641,6.030120229300826,0.0,1.0,1.0,0.0
United States,renewables_n_other,2008,7.174688673,7.191546486,16376.74,304010.5,324.8365144098641,6.030120229300826,0.0,1.0023496229269766,1.0023496229269766,0.0
United States,all_energy_types,2009,93.94221562,72.591701392,15950.96,306705.5,306.29452559540016,5.889439608650513,5823.12664,0.7727271590616547,0.7727271590616547,0.01898605222273484
United States,coal,2009,19.691205439,21.623721303,15950.96,306705.5,306.29452559540016,5.889439608650513,2138.693435,1.0981410645471454,1.0981410645471454,0.006973117322643383
United States,natural_gas,2009,23.415939986,21.139450375,15950.96,306705.5,306.29452559540016,5.889439608650513,1254.522337,0.9027803448265977,0.9027803448265977,0.004090315749146984
United States,petroleum_n_other_liquids,2009,35.75674743,13.848377711,15950.96,306705.5,306.29452559540016,5.889439608650513,2429.910868,0.3872941110796106,0.3872941110796106,0.007922619150944473
United States,nuclear,2009,8.355220104,8.355220104,15950.96,306705.5,306.29452559540016,5.889439608650513,0.0,1.0,1.0,0.0
United States,renewables_n_other,2009,7.608323793,7.624931899,15950.96,306705.5,306.29452559540016,5.889439608650513,0.0,1.0021828863297433,1.0021828863297433,0.0
United States,all_energy_types,2010,97.512985964,74.907484569,16383.04,309274.2,315.29621922552866,5.952069088764967,5403.664819,0.7681795796577747,0.7681795796577747,0.017472084056801375
United States,coal,2010,20.833967556,22.038226116,16383.04,309274.2,315.29621922552866,5.952069088764967,1875.159584,1.0578026512119236,1.0578026512119236,0.006063097355033171
United States,natural_gas,2010,24.574753991,21.805763474,16383.04,309274.2,315.29621922552866,5.952069088764967,1233.390342,0.8873237747155439,0.8873237747155439,0.003988015624969686
United States,petroleum_n_other_liquids,2010,36.444217857,14.315300531,16383.04,309274.2,315.29621922552866,5.952069088764967,2295.114893,0.3928003225963155,0.3928003225963155,0.0074209710767985165
United States,nuclear,2010,8.434432677,8.434432677,16383.04,309274.2,315.29621922552866,5.952069088764967,0.0,1.0,1.0,0.0
United States,renewables_n_other,2010,8.266858805,8.313761771,16383.04,309274.2,315.29621922552866,5.952069088764967,0.0,1.0056736140178941,1.0056736140178941,0.0
United States,all_energy_types,2011,96.870120665,78.105859277,16636.94,311695.5,310.78446966671,5.822592415732701,5593.662183,0.8062946421539898,0.8062946421539898,0.017945918959369
United States,coal,2011,19.657784073,22.221406892,16636.94,311695.5,310.78446966671,5.822592415732701,1985.938572,1.1304126044664995,1.1304126044664995,0.006371405977949634
United States,natural_gas,2011,24.954538535,23.40571993,16636.94,311695.5,310.78446966671,5.822592415732701,1292.438107,0.9379343920614799,0.9379343920614799,0.0041464766318410114
United States,petroleum_n_other_liquids,2011,35.845414344,14.902369958,16636.94,311695.5,310.78446966671,5.822592415732701,2315.285504,0.4157399274279679,0.4157399274279679,0.007428036349578354
United States,nuclear,2011,8.268698496,8.268698496,16636.94,311695.5,310.78446966671,5.822592415732701,0.0,1.0,1.0,0.0
United States,renewables_n_other,2011,9.211720484,9.307664001,16636.94,311695.5,310.78446966671,5.822592415732701,0.0,1.0104153743230317,1.0104153743230317,0.0
United States,all_energy_types,2012,94.383225354,79.251053787,17016.41,314178.5,300.4127442011468,5.546600331914899,5454.696471,0.8396730826876887,0.8396730826876887,0.017361775140564997
United States,coal,2012,17.378234004,20.676892971,17016.41,314178.5,300.4127442011468,5.546600331914899,1875.601053,1.1898155454829724,1.1898155454829724,0.005969858067945452
United States,natural_gas,2012,26.088581607,24.610064625,17016.41,314178.5,300.4127442011468,5.546600331914899,1312.327965,0.9433270461279778,0.9433270461279778,0.004177013910881871
United States,petroleum_n_other_liquids,2012,35.039689673,17.009401247,17016.41,314178.5,300.4127442011468,5.546600331914899,2266.767453,0.48543241694593764,0.48543241694593764,0.007214903161737674
United States,nuclear,2012,8.061822158,8.061822158,17016.41,314178.5,300.4127442011468,5.546600331914899,0.0,1.0,1.0,0.0
United States,renewables_n_other,2012,8.856265213,8.892872786,17016.41,314178.5,300.4127442011468,5.546600331914899,0.0,1.0041335226666726,1.0041335226666726,0.0
United States,all_energy_types,2013,97.125138216,81.861244307,17329.82,316569.0,306.8055880898003,5.604509349548928,5236.322549,0.8428430148016461,0.8428430148016461,0.01654085696641175
United States,coal,2013,18.038633143,20.001303867,17329.82,316569.0,306.8055880898003,5.604509349548928,1657.873276,1.108803738533905,1.108803738533905,0.005237004495070585
United States,natural_gas,2013,26.805134425,24.859072419,17329.82,316569.0,306.8055880898003,5.604509349548928,1371.560957,0.9273996550382904,0.9273996550382904,0.004332581386680313
United States,petroleum_n_other_liquids,2013,35.700419105,19.323712867,17329.82,316569.0,306.8055880898003,5.604509349548928,2206.888316,0.5412741181039421,0.5412741181039421,0.006971271084660848
United States,nuclear,2013,8.244433126,8.244433126,17329.82,316569.0,306.8055880898003,5.604509349548928,0.0,1.0,1.0,0.0
United States,renewables_n_other,2013,9.45896244,9.432722028,17329.82,316569.0,306.8055880898003,5.604509349548928,0.0,0.9972258678299605,0.9972258678299605,0.0
United States,all_energy_types,2014,98.288040858,87.748007623,17726.25,319083.2,308.0326411982831,5.544773477639095,5358.870231,0.8927638282033973,0.8927638282033973,0.016794585960652267
United States,coal,2014,17.997632024,20.285705302,17726.25,319083.2,308.0326411982831,5.544773477639095,1717.844544,1.1271319068502363,1.1271319068502363,0.005383688467459271
United States,natural_gas,2014,27.382832545,26.718072525,17726.25,319083.2,308.0326411982831,5.544773477639095,1408.379797,0.9757234749579848,0.9757234749579848,0.004413832495725253
United States,petroleum_n_other_liquids,2014,35.977828212,22.617902362,17726.25,319083.2,308.0326411982831,5.544773477639095,2232.64589,0.6286622480023976,0.6286622480023976,0.006997064997467745
United States,nuclear,2014,8.337559005,8.337559005,17726.25,319083.2,308.0326411982831,5.544773477639095,0.0,1.0,1.0,0.0
United States,renewables_n_other,2014,9.752190324,9.788768429,17726.25,319083.2,308.0326411982831,5.544773477639095,0.0,1.0037507579102491,1.0037507579102491,0.0
United States,all_energy_types,2015,97.392089079,88.28046717,18206.03,321618.0,302.8191490494935,5.349441315816793,5413.878798,0.9064439217274713,0.9064439217274713,0.016833258082570003
United States,coal,2015,15.548870189,17.946094536,18206.03,321618.0,302.8191490494935,5.349441315816793,1713.367094,1.154173539161444,1.154173539161444,0.005327335826974858
United States,natural_gas,2015,28.191094829,28.066881906,18206.03,321618.0,302.8191490494935,5.349441315816793,1437.536155,0.9955938950312698,0.9955938950312698,0.00446970056091388
United States,petroleum_n_other_liquids,2015,36.740258367,24.176731105,18206.03,321618.0,302.8191490494935,5.349441315816793,2262.975549,0.6580446676095091,0.6580446676095091,0.007036221694681267
United States,nuclear,2015,8.336886237,8.336886237,18206.03,321618.0,302.8191490494935,5.349441315816793,0.0,1.0,1.0,0.0
United States,renewables_n_other,2015,9.73741173,9.753873386,18206.03,321618.0,302.8191490494935,5.349441315816793,0.0,1.0016905576611579,1.0016905576611579,0.0
United States,all_energy_types,2016,97.363340787,84.316450522,18509.63,324117.8,300.3949205720883,5.260145166975245,5262.075715,0.8659979191393766,0.8659979191393766,0.01623507167764313
United States,coal,2016,14.225904563,14.667088668,18509.63,324117.8,300.3949205720883,5.260145166975245,1481.89792,1.031012727735252,1.031012727735252,0.0045720966883028335
United States,natural_gas,2016,28.400351852,27.576023261,18509.63,324117.8,300.3949205720883,5.260145166975245,1478.884313,0.9709747049862008,0.9709747049862008,0.004562798812653918
United States,petroleum_n_other_liquids,2016,37.194180808,23.187219811,18509.63,324117.8,300.3949205720883,5.260145166975245,2301.293482,0.6234098804513184,0.6234098804513184,0.007100176176686378
United States,nuclear,2016,8.426753002,8.426753002,18509.63,324117.8,300.3949205720883,5.260145166975245,0.0,1.0,1.0,0.0
United States,renewables_n_other,2016,10.390662036,10.45936578,18509.63,324117.8,300.3949205720883,5.260145166975245,0.0,1.0066120660802909,1.0066120660802909,0.0
United States,all_energy_types,2017,97.633739402,88.102915227,18927.11,326379.8,299.14148915465967,5.158407142030664,5169.496984,0.9023818586343649,0.9023818586343649,0.01583889990740849
United States,coal,2017,13.837465264,15.625377047,18927.11,326379.8,299.14148915465967,5.158407142030664,1355.200263,1.1292080412770025,1.1292080412770025,0.004152218559481929
United States,natural_gas,2017,28.055092568,28.289335056,18927.11,326379.8,299.14148915465967,5.158407142030664,1489.851251,1.0083493749818235,1.0083493749818235,0.004564777755853763
United States,petroleum_n_other_liquids,2017,37.522870556,24.532608642,18927.11,326379.8,299.14148915465967,5.158407142030664,2324.44547,0.6538041540661705,0.6538041540661705,0.007121903592072794
United States,nuclear,2017,8.418968232,8.418968232,18927.11,326379.8,299.14148915465967,5.158407142030664,0.0,1.0,1.0,0.0
United States,renewables_n_other,2017,11.115511517,11.23662625,18927.11,326379.8,299.14148915465967,5.158407142030664,0.0,1.010896010751711,1.010896010751711,0.0
United States,all_energy_types,2018,101.203412763,95.748508172,19479.58,328317.2,308.2488908988015,5.195359076684405,5131.08098,0.946099598402137,0.946099598402137,0.01562842574193493
United States,coal,2018,13.251532387,15.363442028,19479.58,328317.2,308.2488908988015,5.195359076684405,1317.951988,1.1593709753199428,1.1593709753199428,0.004014264217652929
United States,natural_gas,2018,31.1534215,31.88214802,19479.58,328317.2,308.2488908988015,5.195359076684405,1470.964449,1.0233915404765412,1.0233915404765412,0.004480314918012215
United States,petroleum_n_other_liquids,2018,38.354616819,28.512675062,19479.58,328317.2,308.2488908988015,5.195359076684405,2342.164543,0.7433961652271148,0.7433961652271148,0.00713384660626979
United States,nuclear,2018,8.438068207,8.438068207,19479.58,328317.2,308.2488908988015,5.195359076684405,0.0,1.0,1.0,0.0
United States,renewables_n_other,2018,11.342540966,11.552174855,19479.58,328317.2,308.2488908988015,5.195359076684405,0.0,1.0184820922955793,1.0184820922955793,0.0
United States,all_energy_types,2019,100.434067942,101.400918072,19925.43,330043.8,304.3052708216304,5.040496889753446,5277.192754,1.0096267148171112,1.0096267148171112,0.01598937096833814
United States,coal,2019,11.315594693,14.255763025,19925.43,330043.8,304.3052708216304,5.040496889753446,1262.555409,1.2598333018960846,1.2598333018960846,0.003825417744553905
United States,natural_gas,2019,32.252006995,35.187183375,19925.43,330043.8,304.3052708216304,5.040496889753446,1626.410978,1.0910075574662697,1.0910075574662697,0.004927864053195364
United States,petroleum_n_other_liquids,2019,38.329385876,31.910981733,19925.43,330043.8,304.3052708216304,5.040496889753446,2388.226367,0.8325461262602984,0.8325461262602984,0.007236089170588874
United States,nuclear,2019,8.451851513,8.451851513,19925.43,330043.8,304.3052708216304,5.040496889753446,0.0,1.0,1.0,0.0
United States,renewables_n_other,2019,11.436136015,11.595138426,19925.43,330043.8,304.3052708216304,5.040496889753446,0.0,1.013903508212166,1.013903508212166,0.0
